TIM_CONF_ID LOGIC_ID TIME_PAR1 TIME_PAR2
0000 1220540005 2 1
0000 1220540006 2 1
0000 1220540007 2 1
0000 1220540008 2 1
0000 1220540009 2 1
0000 1220540010 2 1
0000 1220540011 2 1
0000 1220540012 2 1
0000 1220540013 2 1
0000 1220540014 2 1
0000 1220540015 2 1
0000 1220540016 2 1
0000 1220540017 2 1
0000 1220540018 2 1
0000 1220540019 2 1
0000 1220540020 2 1
0000 1220540021 2 1
0000 1220540022 2 1
0000 1220540023 2 1
0000 1220540024 2 1
0000 1220540025 2 1
0000 1220540026 2 1
0000 1220540027 2 1
0000 1220540028 2 1
0000 1220540029 2 1
0000 1220540030 2 1
0000 1220540031 2 1
0000 1220540032 2 1
0000 1220540033 2 1
0000 1220540034 2 1
0000 1220540035 2 1
0000 1220540036 2 1
0000 1220540037 2 1
0000 1220540038 2 0
0000 1220540039 2 1
0000 1220540040 2 1
0000 1220540041 2 1
0000 1220540042 2 1
0000 1220540043 2 1
0000 1220540044 2 1
0000 1220540045 2 1
0000 1220540046 2 1
0000 1220540047 2 1
0000 1220540048 2 1
0000 1220540049 2 1
0000 1220540050 2 1
0000 1220540051 2 1
0000 1220540052 2 1
0000 1220540053 2 1
0000 1220540054 2 1
0000 1220540055 2 1
0000 1220540056 2 1
0000 1220540057 2 1
0000 1220540058 2 1
0000 1220540059 2 1
0000 1220540060 2 1
0000 1220540061 2 1
0000 1220540062 2 1
0000 1220540063 2 1
0000 1220540064 2 1
0000 1220540065 2 1
0000 1220540066 2 1
0000 1220540067 2 1
0000 1220540068 2 1
0000 1220550001 3 1
0000 1220550002 3 1
0000 1220550003 3 1
0000 1220550004 3 1
0000 1220550005 3 1
0000 1220550006 3 1
0000 1220550007 3 1
0000 1220550008 3 1
0000 1220550009 3 1
0000 1220550010 3 1
0000 1220550011 3 1
0000 1220550012 3 1
0000 1220550013 3 1
0000 1220550014 3 1
0000 1220550015 3 1
0000 1220550016 3 1
0000 1220550017 3 1
0000 1220550018 3 1
0000 1220550019 3 1
0000 1220550020 3 1
0000 1220550021 3 1
0000 1220550022 3 1
0000 1220550023 3 1
0000 1220550024 3 1
0000 1220550025 3 1
0000 1220550026 3 1
0000 1220550027 3 1
0000 1220550028 3 1
0000 1220550029 3 1
0000 1220550030 3 1
0000 1220550031 3 1
0000 1220550032 3 1
0000 1220550033 3 1
0000 1220550034 3 1
0000 1220550035 3 1
0000 1220550036 3 1
0000 1220550037 3 1
0000 1220550038 3 1
0000 1220550039 3 1
0000 1220550040 3 1
0000 1220550041 3 1
0000 1220550042 3 1
0000 1220550043 3 1
0000 1220550044 3 1
0000 1220550045 3 1
0000 1220550046 3 1
0000 1220550047 3 1
0000 1220550048 3 1
0000 1220550049 3 1
0000 1220550050 3 1
0000 1220550051 3 1
0000 1220550052 3 1
0000 1220550053 3 1
0000 1220550054 3 1
0000 1220550055 3 1
0000 1220550056 3 1
0000 1220550057 3 1
0000 1220550058 3 1
0000 1220550059 3 1
0000 1220550060 3 1
0000 1220550061 3 1
0000 1220550062 3 1
0000 1220550063 3 1
0000 1220550064 3 1
0000 1220550065 3 1
0000 1220550066 3 1
0000 1220550067 3 1
0000 1220550068 3 1
0000 1220560001 3 1
0000 1220560002 3 1
0000 1220560003 3 1
0000 1220560004 3 1
0000 1220560005 3 1
0000 1220560006 3 1
0000 1220560007 3 1
0000 1220560008 3 1
0000 1220560009 3 1
0000 1220560010 3 1
0000 1220560011 3 1
0000 1220560012 3 1
0000 1220560013 3 1
0000 1220560014 3 1
0000 1220560015 3 1
0000 1220560016 3 1
0000 1220560017 3 1
0000 1220560018 3 1
0000 1220560019 3 1
0000 1220560020 3 1
0000 1220560021 3 1
0000 1220560022 3 1
0000 1220560023 3 1
0000 1220560024 3 1
0000 1220560025 3 1
0000 1220560026 3 1
0000 1220560027 3 1
0000 1220560028 3 1
0000 1220560029 3 1
0000 1220560030 3 1
0000 1220560031 3 1
0000 1220560032 3 1
0000 1220560033 3 1
0000 1220560034 3 1
0000 1220560035 3 1
0000 1220560036 3 1
0000 1220560037 3 1
0000 1220560038 3 1
0000 1220560039 3 1
0000 1220560040 3 1
0000 1220560041 3 1
0000 1220560042 3 1
0000 1220560043 3 1
0000 1220560044 3 1
0000 1220560045 3 1
0000 1220560046 3 1
0000 1220560047 3 1
0000 1220560048 3 1
0000 1220560049 3 1
0000 1220560050 3 1
0000 1220560051 3 1
0000 1220560052 3 1
0000 1220560053 3 1
0000 1220560054 3 1
0000 1220560055 3 1
0000 1220560056 3 1
0000 1220560057 3 1
0000 1220560058 3 1
0000 1220560059 3 1
0000 1220560060 3 1
0000 1220560061 3 1
0000 1220560062 3 1
0000 1220560063 3 1
0000 1220560064 3 1
0000 1220560065 3 1
0000 1220560066 3 1
0000 1220560067 3 1
0000 1220560068 3 1
0000 1220570001 3 1
0000 1220570002 3 1
0000 1220570003 3 1
0000 1220570004 3 1
0000 1220570005 3 1
0000 1220570006 3 1
0000 1220570007 3 1
0000 1220570008 3 1
0000 1220570009 3 1
0000 1220570010 3 1
0000 1220570011 3 1
0000 1220570012 3 1
0000 1220570013 3 1
0000 1220570014 3 1
0000 1220570015 3 1
0000 1220570016 3 1
0000 1220570017 3 1
0000 1220570018 3 1
0000 1220570019 3 1
0000 1220570020 3 1
0000 1220570021 3 1
0000 1220570022 3 1
0000 1220570023 3 1
0000 1220570024 3 1
0000 1220570025 3 1
0000 1220570026 3 1
0000 1220570027 3 1
0000 1220570028 3 1
0000 1220570029 3 1
0000 1220570030 3 1
0000 1220570031 3 1
0000 1220570032 3 1
0000 1220570033 3 1
0000 1220570034 3 1
0000 1220570035 3 1
0000 1220570036 3 1
0000 1220570037 3 1
0000 1220570038 3 1
0000 1220570039 3 1
0000 1220570040 3 1
0000 1220570041 3 1
0000 1220570042 3 1
0000 1220570043 3 1
0000 1220570044 3 1
0000 1220570045 3 1
0000 1220570046 3 1
0000 1220570047 3 1
0000 1220570048 3 1
0000 1220570049 3 1
0000 1220570050 3 1
0000 1220570051 3 1
0000 1220570052 3 1
0000 1220570053 3 1
0000 1220570054 3 1
0000 1220570055 3 1
0000 1220570056 3 1
0000 1220570057 3 1
0000 1220570058 3 1
0000 1220570059 3 1
0000 1220570060 3 1
0000 1220570061 3 1
0000 1220570062 3 1
0000 1220570063 3 1
0000 1220570064 3 1
0000 1220570065 3 1
0000 1220570066 3 1
0000 1220570067 3 1
0000 1220570068 3 1
0000 1220580001 2 1
0000 1220580002 2 1
0000 1220580003 2 1
0000 1220580004 2 1
0000 1220580005 2 1
0000 1220580006 2 1
0000 1220580007 2 1
0000 1220580008 2 1
0000 1220580009 2 1
0000 1220580010 2 1
0000 1220580011 2 1
0000 1220580012 2 1
0000 1220580013 2 1
0000 1220580014 2 1
0000 1220580015 2 1
0000 1220580016 2 1
0000 1220580017 2 1
0000 1220580018 2 1
0000 1220580019 2 1
0000 1220580020 2 1
0000 1220580021 2 1
0000 1220580022 2 1
0000 1220580023 2 1
0000 1220580024 2 1
0000 1220580025 2 1
0000 1220580026 2 1
0000 1220580027 2 1
0000 1220580028 2 1
0000 1220580029 2 1
0000 1220580030 2 1
0000 1220580031 2 1
0000 1220580032 2 1
0000 1220580033 2 1
0000 1220580034 2 1
0000 1220580035 2 1
0000 1220580036 2 1
0000 1220580037 2 1
0000 1220580038 2 1
0000 1220580039 2 1
0000 1220580040 2 1
0000 1220580041 2 1
0000 1220580042 2 1
0000 1220580043 2 1
0000 1220580044 2 1
0000 1220580045 2 1
0000 1220580046 2 1
0000 1220580047 2 1
0000 1220580048 2 1
0000 1220580049 2 1
0000 1220580050 2 1
0000 1220580051 2 1
0000 1220580052 2 1
0000 1220580053 2 1
0000 1220580054 2 1
0000 1220580055 2 1
0000 1220580056 2 1
0000 1220580057 2 1
0000 1220580058 2 1
0000 1220580059 2 1
0000 1220580060 2 1
0000 1220580061 2 1
0000 1220580062 2 1
0000 1220580063 2 1
0000 1220580064 2 1
0000 1220580065 2 1
0000 1220580066 2 1
0000 1220580067 2 1
0000 1220580068 2 1
0000 1220590001 2 1
0000 1220590002 2 1
0000 1220590003 2 1
0000 1220590004 2 1
0000 1220590005 2 1
0000 1220590006 2 1
0000 1220590007 2 1
0000 1220590008 2 1
0000 1220590009 2 1
0000 1220590010 2 1
0000 1220590011 2 1
0000 1220590012 2 1
0000 1220590013 2 1
0000 1220590014 2 1
0000 1220590015 2 1
0000 1220590016 2 1
0000 1220590017 2 1
0000 1220590018 2 1
0000 1220590019 2 1
0000 1220590020 2 1
0000 1220590021 2 1
0000 1220590022 2 1
0000 1220590023 2 1
0000 1220590024 2 1
0000 1220590025 2 1
0000 1220590026 2 1
0000 1220590027 2 1
0000 1220590028 2 1
0000 1220590029 2 1
0000 1220590030 2 1
0000 1220590031 2 1
0000 1220590032 2 1
0000 1220590033 2 1
0000 1220590034 2 1
0000 1220590035 2 1
0000 1220590036 2 1
0000 1220590037 2 1
0000 1220590038 2 1
0000 1220590039 2 1
0000 1220590040 2 1
0000 1220590041 2 1
0000 1220590042 2 1
0000 1220590043 2 1
0000 1220590044 2 1
0000 1220590045 2 1
0000 1220590046 2 1
0000 1220590047 2 1
0000 1220590048 2 1
0000 1220590049 2 1
0000 1220590050 2 1
0000 1220590051 2 1
0000 1220590052 2 1
0000 1220590053 2 1
0000 1220590054 2 1
0000 1220590055 2 1
0000 1220590056 2 1
0000 1220590057 2 1
0000 1220590058 2 1
0000 1220590059 2 1
0000 1220590060 2 1
0000 1220590061 2 1
0000 1220590062 2 1
0000 1220590063 2 1
0000 1220590064 2 1
0000 1220590065 2 1
0000 1220590066 2 1
0000 1220590067 2 1
0000 1220590068 2 1
0000 1220600001 2 1
0000 1220600002 2 1
0000 1220600003 2 1
0000 1220600004 2 1
0000 1220600005 2 1
0000 1220600006 2 0
0000 1220600007 2 1
0000 1220600008 2 1
0000 1220600009 2 1
0000 1220600010 2 1
0000 1220600011 2 1
0000 1220600012 2 1
0000 1220600013 2 1
0000 1220600014 2 1
0000 1220600015 2 1
0000 1220600016 2 1
0000 1220600017 2 1
0000 1220600018 2 1
0000 1220600019 2 1
0000 1220600020 2 1
0000 1220600021 2 1
0000 1220600022 2 1
0000 1220600023 2 1
0000 1220600024 2 1
0000 1220600025 2 1
0000 1220600026 2 1
0000 1220600027 2 1
0000 1220600028 2 1
0000 1220600029 2 1
0000 1220600030 2 1
0000 1220600031 2 1
0000 1220600032 2 1
0000 1220600033 2 1
0000 1220600034 2 1
0000 1220600035 2 1
0000 1220600036 2 1
0000 1220600037 2 1
0000 1220600038 2 1
0000 1220600039 2 1
0000 1220600040 2 1
0000 1220600041 2 1
0000 1220600042 2 1
0000 1220600043 2 1
0000 1220600044 2 1
0000 1220600045 2 1
0000 1220600046 2 1
0000 1220600047 2 1
0000 1220600048 2 1
0000 1220600049 2 1
0000 1220600050 2 1
0000 1220600051 2 1
0000 1220600052 2 1
0000 1220600053 2 1
0000 1220600054 2 1
0000 1220600055 2 1
0000 1220600056 2 1
0000 1220600057 2 1
0000 1220600058 2 1
0000 1220600059 2 1
0000 1220600060 2 1
0000 1220600061 2 1
0000 1220600062 2 1
0000 1220600063 2 1
0000 1220600064 2 1
0000 1220600065 2 1
0000 1220600066 2 1
0000 1220600067 2 1
0000 1220600068 2 1
0000 1220610001 1 1
0000 1220610002 1 1
0000 1220610003 1 1
0000 1220610004 1 1
0000 1220610005 1 0
0000 1220610006 1 0
0000 1220610007 1 0
0000 1220610008 1 1
0000 1220610009 1 1
0000 1220610010 1 0
0000 1220610011 1 0
0000 1220610012 1 0
0000 1220610013 0 1
0000 1220610014 0 1
0000 1220610015 0 1
0000 1220610016 0 1
0000 1220610017 0 1
0000 1220610018 0 1
0000 1220610019 0 1
0000 1220610020 0 1
0000 1220610021 0 1
0000 1220610022 0 1
0000 1220610023 0 1
0000 1220610024 0 1
0000 1220610025 1 1
0000 1220610026 1 1
0000 1220610027 1 1
0000 1220610028 1 0
0000 1220610029 1 0
0000 1220610030 1 0
0000 1220610031 1 0
0000 1220610032 1 0
0000 1220610033 1 1
0000 1220610034 1 0
0000 1220610035 1 0
0000 1220610036 1 1
0000 1220610037 1 1
0000 1220610038 1 1
0000 1220610039 1 1
0000 1220610040 1 1
0000 1220610041 1 0
0000 1220610042 1 0
0000 1220610043 1 0
0000 1220610044 1 1
0000 1220610045 1 1
0000 1220610046 1 0
0000 1220610047 1 0
0000 1220610048 1 1
0000 1220610049 1 1
0000 1220610050 1 1
0000 1220610051 1 1
0000 1220610052 1 1
0000 1220610053 1 1
0000 1220610054 1 0
0000 1220610055 1 1
0000 1220610056 1 1
0000 1220610057 1 1
0000 1220610058 1 1
0000 1220610059 1 1
0000 1220610060 1 1
0000 1220610061 1 1
0000 1220610062 1 1
0000 1220610063 1 1
0000 1220610064 1 1
0000 1220610065 1 1
0000 1220610066 1 1
0000 1220610067 1 1
0000 1220610068 1 1
0000 1220620001 1 1
0000 1220620002 1 1
0000 1220620003 1 1
0000 1220620004 1 1
0000 1220620005 1 1
0000 1220620006 1 1
0000 1220620007 1 1
0000 1220620008 1 1
0000 1220620009 1 1
0000 1220620010 1 1
0000 1220620011 1 1
0000 1220620012 1 1
0000 1220620013 1 1
0000 1220620014 1 1
0000 1220620015 1 1
0000 1220620016 1 1
0000 1220620017 1 1
0000 1220620018 1 1
0000 1220620019 1 1
0000 1220620020 1 1
0000 1220620021 1 1
0000 1220620022 1 1
0000 1220620023 1 1
0000 1220620024 1 1
0000 1220620025 1 1
0000 1220620026 1 1
0000 1220620027 1 1
0000 1220620028 1 1
0000 1220620029 1 1
0000 1220620030 1 1
0000 1220620031 1 1
0000 1220620032 1 1
0000 1220620033 1 1
0000 1220620034 1 1
0000 1220620035 1 1
0000 1220620036 1 1
0000 1220620037 1 1
0000 1220620038 1 1
0000 1220620039 1 1
0000 1220620040 1 1
0000 1220620041 1 1
0000 1220620042 1 1
0000 1220620043 1 1
0000 1220620044 1 1
0000 1220620045 1 1
0000 1220620046 1 1
0000 1220620047 1 1
0000 1220620048 1 1
0000 1220620049 1 1
0000 1220620050 1 1
0000 1220620051 1 1
0000 1220620052 1 1
0000 1220620053 1 1
0000 1220620054 1 1
0000 1220620055 1 1
0000 1220620056 1 1
0000 1220620057 1 1
0000 1220620058 1 1
0000 1220620059 1 1
0000 1220620060 1 1
0000 1220620061 1 1
0000 1220620062 1 1
0000 1220620063 1 1
0000 1220620064 1 1
0000 1220620065 1 1
0000 1220620066 1 1
0000 1220620067 1 1
0000 1220620068 1 1
0000 1220630001 1 1
0000 1220630002 1 1
0000 1220630003 1 1
0000 1220630004 1 1
0000 1220630005 1 1
0000 1220630006 1 1
0000 1220630007 1 1
0000 1220630008 1 1
0000 1220630009 1 1
0000 1220630010 1 1
0000 1220630011 1 1
0000 1220630012 1 1
0000 1220630013 1 1
0000 1220630014 1 1
0000 1220630015 1 1
0000 1220630016 1 1
0000 1220630017 1 1
0000 1220630018 1 1
0000 1220630019 1 1
0000 1220630020 1 1
0000 1220630021 1 1
0000 1220630022 1 1
0000 1220630023 1 1
0000 1220630024 1 1
0000 1220630025 1 1
0000 1220630026 1 1
0000 1220630027 1 1
0000 1220630028 1 1
0000 1220630029 1 1
0000 1220630030 1 1
0000 1220630031 1 1
0000 1220630032 1 1
0000 1220630033 1 1
0000 1220630034 1 1
0000 1220630035 1 1
0000 1220630036 1 1
0000 1220630037 1 1
0000 1220630038 1 1
0000 1220630039 1 1
0000 1220630040 1 1
0000 1220630041 1 1
0000 1220630042 1 1
0000 1220630043 1 1
0000 1220630044 1 1
0000 1220630045 1 1
0000 1220630046 1 1
0000 1220630047 1 1
0000 1220630048 1 1
0000 1220630049 1 1
0000 1220630050 1 1
0000 1220630051 1 1
0000 1220630052 1 1
0000 1220630053 1 1
0000 1220630054 1 1
0000 1220630055 1 1
0000 1220630056 1 1
0000 1220630057 1 1
0000 1220630058 1 1
0000 1220630059 1 1
0000 1220630060 1 1
0000 1220630061 1 1
0000 1220630062 1 1
0000 1220630063 1 1
0000 1220630064 1 1
0000 1220630065 1 1
0000 1220630066 1 1
0000 1220630067 1 0
0000 1220630068 1 1
0000 1220640001 1 1
0000 1220640002 1 1
0000 1220640003 1 1
0000 1220640004 1 1
0000 1220640005 1 1
0000 1220640006 1 1
0000 1220640007 1 1
0000 1220640008 1 1
0000 1220640009 1 1
0000 1220640010 1 1
0000 1220640011 1 1
0000 1220640012 1 1
0000 1220640013 1 1
0000 1220640014 1 1
0000 1220640015 1 1
0000 1220640016 1 1
0000 1220640017 1 1
0000 1220640018 1 1
0000 1220640019 1 1
0000 1220640020 1 1
0000 1220640021 1 1
0000 1220640022 1 1
0000 1220640023 1 1
0000 1220640024 1 1
0000 1220640025 1 1
0000 1220640026 1 1
0000 1220640027 1 1
0000 1220640028 1 1
0000 1220640029 1 1
0000 1220640030 1 1
0000 1220640031 1 0
0000 1220640032 1 0
0000 1220640033 1 1
0000 1220640034 1 0
0000 1220640035 1 1
0000 1220640036 1 1
0000 1220640037 1 1
0000 1220640038 1 1
0000 1220640039 1 1
0000 1220640040 1 1
0000 1220640041 1 1
0000 1220640042 1 1
0000 1220640043 1 1
0000 1220640044 1 1
0000 1220640045 1 1
0000 1220640046 1 1
0000 1220640047 1 1
0000 1220640048 1 1
0000 1220640049 1 1
0000 1220640050 1 1
0000 1220640051 1 1
0000 1220640052 1 1
0000 1220640053 1 1
0000 1220640054 1 1
0000 1220640055 1 1
0000 1220640056 1 1
0000 1220640057 1 1
0000 1220640058 1 1
0000 1220640059 1 1
0000 1220640060 1 1
0000 1220640061 1 1
0000 1220640062 1 1
0000 1220640063 1 1
0000 1220640064 1 1
0000 1220640065 1 1
0000 1220640066 1 1
0000 1220640067 1 1
0000 1220640068 1 1
0000 1220650001 1 1
0000 1220650002 1 1
0000 1220650003 1 1
0000 1220650004 1 1
0000 1220650005 1 1
0000 1220650006 1 1
0000 1220650007 1 1
0000 1220650008 1 1
0000 1220650009 1 1
0000 1220650010 1 1
0000 1220650011 1 1
0000 1220650012 1 1
0000 1220650013 1 1
0000 1220650014 1 1
0000 1220650015 1 1
0000 1220650016 1 1
0000 1220650017 1 1
0000 1220650018 1 1
0000 1220650019 1 1
0000 1220650020 1 1
0000 1220650021 1 1
0000 1220650022 1 1
0000 1220650023 1 1
0000 1220650024 1 1
0000 1220650025 1 1
0000 1220650026 1 1
0000 1220650027 1 1
0000 1220650028 1 0
0000 1220650029 1 0
0000 1220650030 1 0
0000 1220650031 1 1
0000 1220650032 1 0
0000 1220650033 1 1
0000 1220650034 1 0
0000 1220650035 1 0
0000 1220650036 1 1
0000 1220650037 1 1
0000 1220650038 1 1
0000 1220650039 1 1
0000 1220650040 1 1
0000 1220650041 1 1
0000 1220650042 1 1
0000 1220650043 1 1
0000 1220650044 1 1
0000 1220650045 1 1
0000 1220650046 1 1
0000 1220650047 1 1
0000 1220650048 1 1
0000 1220650049 1 1
0000 1220650050 1 1
0000 1220650051 1 1
0000 1220650052 1 1
0000 1220650053 1 1
0000 1220650054 1 1
0000 1220650055 1 1
0000 1220650056 1 1
0000 1220650057 1 1
0000 1220650058 1 1
0000 1220650059 1 1
0000 1220650060 1 1
0000 1220650061 1 1
0000 1220650062 1 1
0000 1220650063 1 1
0000 1220650064 1 1
0000 1220650065 1 1
0000 1220650066 1 1
0000 1220650067 1 1
0000 1220650068 1 1
0000 1220660001 1 1
0000 1220660002 1 1
0000 1220660003 1 1
0000 1220660004 1 1
0000 1220660005 1 1
0000 1220660006 1 1
0000 1220660007 1 1
0000 1220660008 1 1
0000 1220660009 1 1
0000 1220660010 1 1
0000 1220660011 1 1
0000 1220660012 1 1
0000 1220660013 1 1
0000 1220660014 1 1
0000 1220660015 1 1
0000 1220660016 1 1
0000 1220660017 1 1
0000 1220660018 1 1
0000 1220660019 1 1
0000 1220660020 1 1
0000 1220660021 1 1
0000 1220660022 1 1
0000 1220660023 1 1
0000 1220660024 1 1
0000 1220660025 1 1
0000 1220660026 1 1
0000 1220660027 1 1
0000 1220660028 1 1
0000 1220660029 1 0
0000 1220660030 1 0
0000 1220660031 1 1
0000 1220660032 1 1
0000 1220660033 1 1
0000 1220660034 1 1
0000 1220660035 1 0
0000 1220660036 1 1
0000 1220660037 1 1
0000 1220660038 1 1
0000 1220660039 1 1
0000 1220660040 1 1
0000 1220660041 1 1
0000 1220660042 1 1
0000 1220660043 1 0
0000 1220660044 1 1
0000 1220660045 1 1
0000 1220660046 1 1
0000 1220660047 1 1
0000 1220660048 1 1
0000 1220660049 1 1
0000 1220660050 1 1
0000 1220660051 1 1
0000 1220660052 1 1
0000 1220660053 1 1
0000 1220660054 1 1
0000 1220660055 1 1
0000 1220660056 1 1
0000 1220660057 1 1
0000 1220660058 1 1
0000 1220660059 1 1
0000 1220660060 1 1
0000 1220660061 1 1
0000 1220660062 1 1
0000 1220660063 1 1
0000 1220660064 1 1
0000 1220660065 1 1
0000 1220660066 1 1
0000 1220660067 1 1
0000 1220660068 1 1
0000 1220670001 2 1
0000 1220670002 2 1
0000 1220670003 2 1
0000 1220670004 2 1
0000 1220670005 2 1
0000 1220670006 2 1
0000 1220670007 2 1
0000 1220670008 2 1
0000 1220670009 2 1
0000 1220670010 2 1
0000 1220670011 2 1
0000 1220670012 2 1
0000 1220670013 2 1
0000 1220670014 2 1
0000 1220670015 2 1
0000 1220670016 2 1
0000 1220670017 2 1
0000 1220670018 2 1
0000 1220670019 2 1
0000 1220670020 2 1
0000 1220670021 1 0
0000 1220670022 2 1
0000 1220670023 2 1
0000 1220670024 2 1
0000 1220670025 2 1
0000 1220670026 2 1
0000 1220670027 2 1
0000 1220670028 2 0
0000 1220670029 2 1
0000 1220670030 2 0
0000 1220670031 2 0
0000 1220670032 2 0
0000 1220670033 2 1
0000 1220670034 2 0
0000 1220670035 2 0
0000 1220670036 2 1
0000 1220670037 2 1
0000 1220670038 2 1
0000 1220670039 2 1
0000 1220670040 2 1
0000 1220670041 2 1
0000 1220670042 2 0
0000 1220670043 2 0
0000 1220670044 2 1
0000 1220670045 2 1
0000 1220670046 2 1
0000 1220670047 2 1
0000 1220670048 2 1
0000 1220670049 2 1
0000 1220670050 2 1
0000 1220670051 2 1
0000 1220670052 2 1
0000 1220670053 2 1
0000 1220670054 2 1
0000 1220670055 2 1
0000 1220670056 2 1
0000 1220670057 2 1
0000 1220670058 2 1
0000 1220670059 2 1
0000 1220670060 2 1
0000 1220670061 2 1
0000 1220670062 2 1
0000 1220670063 2 1
0000 1220670064 2 1
0000 1220670065 2 1
0000 1220670066 2 1
0000 1220670067 2 1
0000 1220670068 2 1
0000 1220680001 2 1
0000 1220680002 2 1
0000 1220680003 2 1
0000 1220680004 2 1
0000 1220680005 2 1
0000 1220680006 2 1
0000 1220680007 2 1
0000 1220680008 2 1
0000 1220680009 2 1
0000 1220680010 2 1
0000 1220680011 2 1
0000 1220680012 2 1
0000 1220680013 2 1
0000 1220680014 2 1
0000 1220680015 2 1
0000 1220680016 2 1
0000 1220680017 2 1
0000 1220680018 2 1
0000 1220680019 2 1
0000 1220680020 2 1
0000 1220680021 2 1
0000 1220680022 2 1
0000 1220680023 2 1
0000 1220680024 2 1
0000 1220680025 2 1
0000 1220680026 2 1
0000 1220680027 2 1
0000 1220680028 2 1
0000 1220680029 2 1
0000 1220680030 2 1
0000 1220680031 2 1
0000 1220680032 2 1
0000 1220680033 2 1
0000 1220680034 2 1
0000 1220680035 2 1
0000 1220680036 2 1
0000 1220680037 2 1
0000 1220680038 2 1
0000 1220680039 2 1
0000 1220680040 2 1
0000 1220680041 2 1
0000 1220680042 2 1
0000 1220680043 2 1
0000 1220680044 2 1
0000 1220680045 2 1
0000 1220680046 2 1
0000 1220680047 2 1
0000 1220680048 2 1
0000 1220680049 2 1
0000 1220680050 2 1
0000 1220680051 2 1
0000 1220680052 2 1
0000 1220680053 2 1
0000 1220680054 2 1
0000 1220680055 2 1
0000 1220680056 2 1
0000 1220680057 2 1
0000 1220680058 2 1
0000 1220680059 2 1
0000 1220680060 2 1
0000 1220680061 2 1
0000 1220680062 2 1
0000 1220680063 2 1
0000 1220680064 2 1
0000 1220680065 2 1
0000 1220680066 2 1
0000 1220680067 2 1
0000 1220680068 2 1
0000 1220690001 2 1
0000 1220690002 2 1
0000 1220690003 2 1
0000 1220690004 2 1
0000 1220690005 2 1
0000 1220690006 2 1
0000 1220690007 2 1
0000 1220690008 1 0
0000 1220690009 2 1
0000 1220690010 2 1
0000 1220690011 2 1
0000 1220690012 2 1
0000 1220690013 2 1
0000 1220690014 2 1
0000 1220690015 2 1
0000 1220690016 2 1
0000 1220690017 2 1
0000 1220690018 2 1
0000 1220690019 2 1
0000 1220690020 2 1
0000 1220690021 2 1
0000 1220690022 2 1
0000 1220690023 2 1
0000 1220690024 2 1
0000 1220690025 2 1
0000 1220690026 2 1
0000 1220690027 2 1
0000 1220690028 2 1
0000 1220690029 2 1
0000 1220690030 2 1
0000 1220690031 2 1
0000 1220690032 2 1
0000 1220690033 2 1
0000 1220690034 2 1
0000 1220690035 2 1
0000 1220690036 2 1
0000 1220690037 2 1
0000 1220690038 2 1
0000 1220690039 2 1
0000 1220690040 2 1
0000 1220690041 2 1
0000 1220690042 2 1
0000 1220690043 2 1
0000 1220690044 2 1
0000 1220690045 2 1
0000 1220690046 2 1
0000 1220690047 2 1
0000 1220690048 2 1
0000 1220690049 2 1
0000 1220690050 2 1
0000 1220690051 2 1
0000 1220690052 2 1
0000 1220690053 2 1
0000 1220690054 2 1
0000 1220690055 2 1
0000 1220690056 2 1
0000 1220690057 2 1
0000 1220690058 2 1
0000 1220690059 2 1
0000 1220690060 2 1
0000 1220690061 2 1
0000 1220690062 2 1
0000 1220690063 2 1
0000 1220690064 2 1
0000 1220690065 2 1
0000 1220690066 2 1
0000 1220690067 2 1
0000 1220690068 2 1
0000 1220700001 2 1
0000 1220700002 2 1
0000 1220700003 2 1
0000 1220700004 2 1
0000 1220700005 2 1
0000 1220700006 2 1
0000 1220700007 2 1
0000 1220700008 2 1
0000 1220700009 2 1
0000 1220700010 2 1
0000 1220700011 2 1
0000 1220700012 2 1
0000 1220700013 2 1
0000 1220700014 2 1
0000 1220700015 2 1
0000 1220700016 2 1
0000 1220700017 2 1
0000 1220700018 2 1
0000 1220700019 2 1
0000 1220700020 2 1
0000 1220700021 2 1
0000 1220700022 2 1
0000 1220700023 2 1
0000 1220700024 2 1
0000 1220700025 2 1
0000 1220700026 2 1
0000 1220700027 2 1
0000 1220700028 2 1
0000 1220700029 2 1
0000 1220700030 2 0
0000 1220700031 2 1
0000 1220700032 2 1
0000 1220700033 2 1
0000 1220700034 2 1
0000 1220700035 2 1
0000 1220700036 2 1
0000 1220700037 2 1
0000 1220700038 2 1
0000 1220700039 2 1
0000 1220700040 2 1
0000 1220700041 2 1
0000 1220700042 2 1
0000 1220700043 2 1
0000 1220700044 2 1
0000 1220700045 2 1
0000 1220700046 2 1
0000 1220700047 2 1
0000 1220700048 2 1
0000 1220700049 2 1
0000 1220700050 2 1
0000 1220700051 2 1
0000 1220700052 2 1
0000 1220700053 2 1
0000 1220700054 2 1
0000 1220700055 2 1
0000 1220700056 2 1
0000 1220700057 2 1
0000 1220700058 2 1
0000 1220700059 2 1
0000 1220700060 2 1
0000 1220700061 2 1
0000 1220700062 2 1
0000 1220700063 2 1
0000 1220700064 2 1
0000 1220700065 2 1
0000 1220700066 2 1
0000 1220700067 2 1
0000 1220700068 2 1
0000 1220710001 3 1
0000 1220710002 3 1
0000 1220710003 3 1
0000 1220710004 3 1
0000 1220710005 3 1
0000 1220710006 3 1
0000 1220710007 3 1
0000 1220710008 3 1
0000 1220710009 3 1
0000 1220710010 3 1
0000 1220710011 3 1
